gene_id	chr	start	end	strand	size	locus_tag	gene_name	biotype	description
LINF_030013500	LinJ.03	337567	340476	-	2910	LINF_030013500	-	protein_coding	hypothetical protein - conserved
LINF_030013600	LinJ.03	341321	348433	-	7113	LINF_030013600	-	protein_coding	hypothetical protein - conserved
LINF_030013700	LinJ.03	349457	353806	-	4350	LINF_030013700	-	protein_coding	hypothetical protein - conserved
LINF_030013800	LinJ.03	354747	358913	-	4167	LINF_030013800	-	protein_coding	hypothetical protein - conserved
LINF_030013900	LinJ.03	359865	365870	-	6006	LINF_030013900	-	protein_coding	hypothetical protein - conserved
LINF_030014000	LinJ.03	366629	368848	-	2220	LINF_030014000	-	protein_coding	NLI interacting factor-like phosphatase - putative
LINF_030014100	LinJ.03	370888	372030	-	1143	LINF_030014100	-	protein_coding	peter pan protein - putative
LINF_030014200	LinJ.03	373190	373870	-	681	LINF_030014200	-	protein_coding	inorganic pyrophosphatase - putative
LINF_030014300	LinJ.03	374710	375366	-	657	LINF_030014300	-	protein_coding	Got1/Sft2-like family - putative
LINF_030014400	LinJ.03	376432	378525	-	2094	LINF_030014400	-	protein_coding	Amidohydrolase/Amidohydrolase family - putative
LINF_030014500	LinJ.03	379122	380108	-	987	LINF_030014500	-	protein_coding	hypothetical protein - conserved
LINF_030014600	LinJ.03	381594	383501	-	1908	LINF_030014600	-	protein_coding	Multicopper oxidase - putative
LINF_030014700	LinJ.03	384129	384443	-	315	LINF_030014700	-	protein_coding	hypothetical protein - conserved
LINF_030014800	LinJ.03	384987	385964	-	978	LINF_030014800	-	protein_coding	MORN repeat - putative
LINF_030014900	LinJ.03	386699	387940	-	1242	LINF_030014900	EIF2A	protein_coding	eukaryotic initiation factor 2a - putative
LINF_040005000	LinJ.04	4158	7229	+	3072	LINF_040005000	-	protein_coding	calcium-translocating P-type ATPase
LINF_040005100	LinJ.04	9334	10221	+	888	LINF_040005100	-	protein_coding	pteridine transporter (truncated) - putative
LINF_040005200	LinJ.04	12245	14419	+	2175	LINF_040005200	-	protein_coding	cAMP-specific phosphodiesterase - putative
LINF_040005300	LinJ.04	15411	15632	+	222	LINF_040005300	-	protein_coding	hypothetical protein - conserved
LINF_040005400	LinJ.04	16136	17455	+	1320	LINF_040005400	-	protein_coding	hypothetical protein - conserved
LINF_040005500	LinJ.04	21489	21992	+	504	LINF_040005500	-	protein_coding	hypothetical protein - conserved
LINF_040005600	LinJ.04	23132	24721	+	1590	LINF_040005600	-	protein_coding	hypothetical protein - conserved
LINF_040005700	LinJ.04	26834	27622	+	789	LINF_040005700	-	protein_coding	DNA topoisomerase type IB small subunit - putative
LINF_040005800	LinJ.04	28562	29299	+	738	LINF_040005800	-	protein_coding	hypothetical protein - conserved
LINF_040005900	LinJ.04	29986	30462	+	477	LINF_040005900	-	protein_coding	hypothetical protein - conserved
LINF_040006000	LinJ.04	31559	37177	+	5619	LINF_040006000	-	protein_coding	hypothetical protein - conserved
LINF_040006100	LinJ.04	38331	40064	+	1734	LINF_040006100	-	protein_coding	hypothetical protein - conserved
LINF_040006200	LinJ.04	41166	42209	+	1044	LINF_040006200	-	protein_coding	hypothetical protein - conserved
LINF_040006300	LinJ.04	42964	43866	+	903	LINF_040006300	-	protein_coding	exosome complex exonuclease RRP40 - putative
LINF_040006400	LinJ.04	44830	45306	+	477	LINF_040006400	-	protein_coding	hypothetical protein - conserved
LINF_040006500	LinJ.04	46275	47579	+	1305	LINF_040006500	-	protein_coding	hypothetical protein - conserved
LINF_040006600	LinJ.04	48073	49659	+	1587	LINF_040006600	-	protein_coding	hypothetical protein - conserved
LINF_040006700	LinJ.04	50666	52252	+	1587	LINF_040006700	-	protein_coding	hypothetical protein - conserved
LINF_040006800	LinJ.04	53258	54844	+	1587	LINF_040006800	-	protein_coding	hypothetical protein - conserved
LINF_040006900	LinJ.04	56902	58416	+	1515	LINF_040006900	-	protein_coding	surface antigen-like protein
LINF_040007000	LinJ.04	59356	61485	+	2130	LINF_040007000	-	protein_coding	surface antigen-like protein
LINF_040007100	LinJ.04	62565	63113	+	549	LINF_040007100	-	protein_coding	surface antigen-like protein
LINF_040007200	LinJ.04	65136	66008	+	873	LINF_040007200	-	protein_coding	surface antigen-like protein
LINF_040007300	LinJ.04	69036	70100	+	1065	LINF_040007300	-	protein_coding	hypothetical protein - conserved
LINF_040007400	LinJ.04	71892	72668	+	777	LINF_040007400	-	protein_coding	hypothetical protein - conserved
LINF_040007500	LinJ.04	74044	74916	+	873	LINF_040007500	-	protein_coding	GRAM domain containing protein - putative
LINF_040007600	LinJ.04	76926	81332	+	4407	LINF_040007600	-	protein_coding	RNA pseudouridylate synthase-like protein
LINF_040007700	LinJ.04	81999	82805	+	807	LINF_040007700	-	protein_coding	Tetratricopeptide repeat - putative
LINF_040007800	LinJ.04	83450	84892	+	1443	LINF_040007800	-	protein_coding	Mitochondrial 39-S ribosomal protein L47 (MRP-L47) - putative
LINF_040007900	LinJ.04	85412	91342	+	5931	LINF_040007900	-	protein_coding	adenosine monophosphate deaminase - putative
LINF_040008000	LinJ.04	92763	94109	+	1347	LINF_040008000	-	protein_coding	Alcohol dehydrogenase GroES-like domain containing protein - putative
LINF_040008100	LinJ.04	95532	96506	+	975	LINF_040008100	-	protein_coding	hypothetical protein - conserved
LINF_040008200	LinJ.04	97144	99075	+	1932	LINF_040008200	-	protein_coding	beta-fructofuranosidase - putative
LINF_040008300	LinJ.04	100760	101959	+	1200	LINF_040008300	-	protein_coding	beta-fructofuranosidase - putative
LINF_040008400	LinJ.04	103162	105726	+	2565	LINF_040008400	-	protein_coding	mitochondrial exoribonuclease DSS-1 - putative
LINF_040008500	LinJ.04	106360	106914	+	555	LINF_040008500	-	protein_coding	ADP-ribosylation factor - putative
LINF_040008600	LinJ.04	108882	115250	+	6369	LINF_040008600	-	protein_coding	hypothetical protein - conserved
LINF_040008700	LinJ.04	116262	116834	+	573	LINF_040008700	-	protein_coding	hypothetical protein - conserved
LINF_040008800	LinJ.04	117912	118973	+	1062	LINF_040008800	-	protein_coding	Phytanoyl-CoA dioxygenase (PhyH) - putative
LINF_040008900	LinJ.04	128256	128984	-	729	LINF_040008900	-	protein_coding	hypothetical protein - conserved
LINF_040009000	LinJ.04	132857	133879	-	1023	LINF_040009000	-	protein_coding	anaphase promoting complex - subunit 10-like protein
LINF_040009100	LinJ.04	135367	138732	-	3366	LINF_040009100	-	protein_coding	hypothetical protein - conserved
LINF_040009200	LinJ.04	141015	142100	-	1086	LINF_040009200	-	protein_coding	Tetratricopeptide repeat - putative
LINF_040009300	LinJ.04	143426	155788	-	12363	LINF_040009300	-	protein_coding	hypothetical protein - conserved
LINF_040009400	LinJ.04	159364	163383	-	4020	LINF_040009400	-	protein_coding	serine/threonine protein kinase-like protein
LINF_040009500	LinJ.04	167436	170003	-	2568	LINF_040009500	-	protein_coding	cysteine peptidase - Clan CA - family C2 - putative
LINF_040009600	LinJ.04	174145	175584	-	1440	LINF_040009600	ASL	protein_coding	adenylosuccinate lyase - putative
LINF_040009650	LinJ.04	176402	179428	-	3027	LINF_040009650	-	protein_coding	hypothetical protein - conserved
LINF_040009700	LinJ.04	180396	180962	-	567	LINF_040009700	-	protein_coding	60S ribosomal protein L11 (L5 - L16)
LINF_040009800	LinJ.04	181577	182149	-	573	LINF_040009800	-	protein_coding	ADP-ribosylation factor - putative
LINF_040009900	LinJ.04	183825	184796	-	972	LINF_040009900	-	protein_coding	hypothetical protein - conserved
LINF_040010000	LinJ.04	185749	194757	-	9009	LINF_040010000	-	protein_coding	Nucleotidyltransferase domain containing protein - putative
LINF_040010100	LinJ.04	198153	202895	-	4743	LINF_040010100	-	protein_coding	hypothetical protein - conserved
LINF_040010200	LinJ.04	204320	207523	-	3204	LINF_040010200	-	protein_coding	palmitoyl acyltransferase 1 - putative
LINF_040010300	LinJ.04	209331	210374	-	1044	LINF_040010300	-	protein_coding	hypothetical protein - conserved
LINF_040010400	LinJ.04	213029	214807	-	1779	LINF_040010400	-	protein_coding	Zinc finger - C3HC4 type (RING finger) containing protein - putative
LINF_040010500	LinJ.04	215748	220400	-	4653	LINF_040010500	-	protein_coding	Tetratricopeptide repeat/TPR repeat - putative
LINF_040010600	LinJ.04	227365	228294	-	930	LINF_040010600	-	protein_coding	tyrosine phosphatase - putative
LINF_040010700	LinJ.04	228808	233514	-	4707	LINF_040010700	-	protein_coding	DENN (AEX-3) domain containing protein - putative
LINF_040010800	LinJ.04	235535	236437	-	903	LINF_040010800	-	protein_coding	spermidine synthase
LINF_040010900	LinJ.04	237178	237981	-	804	LINF_040010900	-	protein_coding	hypothetical protein - conserved
LINF_040011000	LinJ.04	238745	248074	-	9330	LINF_040011000	-	protein_coding	Ankyrin repeat - putative
LINF_040011100	LinJ.04	250013	250516	-	504	LINF_040011100	-	protein_coding	hypothetical protein - conserved
LINF_040011200	LinJ.04	251316	255185	-	3870	LINF_040011200	-	protein_coding	hypothetical protein - conserved
LINF_040011300	LinJ.04	258439	259455	-	1017	LINF_040011300	-	protein_coding	hypothetical protein - conserved
LINF_040011400	LinJ.04	260136	260738	-	603	LINF_040011400	-	protein_coding	hypothetical protein - conserved
LINF_040011500	LinJ.04	262076	263062	-	987	LINF_040011500	-	protein_coding	Zinc finger - C3HC4 type (RING finger) containing protein - putative
LINF_040011600	LinJ.04	264848	268573	-	3726	LINF_040011600	-	protein_coding	serine-threonine protein kinase-like protein
LINF_040011700	LinJ.04	269560	269982	-	423	LINF_040011700	-	protein_coding	hypothetical protein - conserved
LINF_040011800	LinJ.04	271575	272033	-	459	LINF_040011800	-	protein_coding	hypothetical protein - conserved
LINF_040011900	LinJ.04	273320	273766	-	447	LINF_040011900	-	protein_coding	ubiquitin-conjugating enzyme E2 - putative
LINF_040012000	LinJ.04	275728	277896	-	2169	LINF_040012000	-	protein_coding	Axonemal dynein light chain - putative
LINF_040012100	LinJ.04	278996	282271	-	3276	LINF_040012100	-	protein_coding	hypothetical protein - conserved
LINF_040012200	LinJ.04	283285	285669	-	2385	LINF_040012200	-	protein_coding	Tir chaperone protein (CesT) family/PDZ domain containing protein - putative
LINF_040012300	LinJ.04	289538	291673	-	2136	LINF_040012300	-	protein_coding	hypothetical protein - conserved
LINF_040012400	LinJ.04	292661	294571	-	1911	LINF_040012400	-	protein_coding	Protein of unknown function (DUF974) - putative
LINF_040012500	LinJ.04	295300	297732	-	2433	LINF_040012500	-	protein_coding	hypothetical protein - conserved
LINF_040012600	LinJ.04	298643	299284	-	642	LINF_040012600	-	protein_coding	60S ribosomal protein L10 - putative
LINF_040012700	LinJ.04	300364	301092	-	729	LINF_040012700	-	protein_coding	nascent polypeptide associated complex subunit- like protein - copy
LINF_040012800	LinJ.04	302191	302709	-	519	LINF_040012800	-	protein_coding	nascent polypeptide associated complex subunit- like protein - copy 2
LINF_040012900	LinJ.04	303399	305129	-	1731	LINF_040012900	-	protein_coding	heat shock protein - putative
LINF_040013000	LinJ.04	306132	309536	-	3405	LINF_040013000	-	protein_coding	hypothetical protein - conserved
LINF_040013050	LinJ.04	311432	312511	-	1080	LINF_040013050	-	protein_coding	hypothetical protein - conserved
LINF_040013100	LinJ.04	313525	315540	-	2016	LINF_040013100	-	protein_coding	Pescadillo N-terminus/BRCA1 C Terminus (BRCT) domain containing protein - putative
LINF_040013200	LinJ.04	316236	317462	-	1227	LINF_040013200	PDF2	protein_coding	Peptide deformylase 2 - putative
LINF_040013300	LinJ.04	318397	322587	-	4191	LINF_040013300	-	protein_coding	hypothetical protein - conserved
LINF_040013400	LinJ.04	323811	326447	-	2637	LINF_040013400	-	protein_coding	tyrosine phospatase-like protein
LINF_040013500	LinJ.04	327890	329080	-	1191	LINF_040013500	-	protein_coding	serine peptidase - Clan S- - family S54 - putative
LINF_040013600	LinJ.04	329839	330504	-	666	LINF_040013600	-	protein_coding	hypothetical protein - conserved
LINF_040013700	LinJ.04	334300	337854	-	3555	LINF_040013700	-	protein_coding	hypothetical protein - conserved
LINF_040013800	LinJ.04	339772	340296	-	525	LINF_040013800	-	protein_coding	hypothetical protein - conserved
LINF_040013900	LinJ.04	342174	345998	-	3825	LINF_040013900	-	protein_coding	hypothetical protein - conserved
LINF_040014000	LinJ.04	347395	353013	-	5619	LINF_040014000	-	protein_coding	hypothetical protein - conserved
LINF_040014100	LinJ.04	355207	355953	-	747	LINF_040014100	-	protein_coding	hypothetical protein - conserved
LINF_040014200	LinJ.04	357536	359323	-	1788	LINF_040014200	-	protein_coding	hypothetical protein - conserved
LINF_040014300	LinJ.04	361694	362140	-	447	LINF_040014300	-	protein_coding	Cytochrome c oxidase biogenesis protein Cmc1 like - putative
LINF_040014400	LinJ.04	364089	365570	-	1482	LINF_040014400	-	protein_coding	chaperone protein DNAj - putative
LINF_040014500	LinJ.04	367054	367695	-	642	LINF_040014500	-	protein_coding	60S ribosomal protein L10 - putative
LINF_040014600	LinJ.04	368592	369221	-	630	LINF_040014600	-	protein_coding	adenylate kinase - putative
LINF_040014700	LinJ.04	370115	371689	-	1575	LINF_040014700	-	protein_coding	hypothetical protein - conserved
LINF_040014800	LinJ.04	372640	373755	-	1116	LINF_040014800	-	protein_coding	hypothetical protein - conserved
LINF_040014900	LinJ.04	374435	378160	-	3726	LINF_040014900	-	protein_coding	hypothetical protein - conserved
LINF_040015000	LinJ.04	378835	379692	-	858	LINF_040015000	-	protein_coding	hypothetical protein - conserved
LINF_040015100	LinJ.04	380649	384185	-	3537	LINF_040015100	-	protein_coding	chloride channel protein - putative
LINF_040015200	LinJ.04	385775	386443	-	669	LINF_040015200	-	protein_coding	Domain of unknown function (DUF947) - putative
LINF_040015400	LinJ.04	387839	388423	-	585	LINF_040015400	-	protein_coding	COPI associated protein - putative
LINF_040015500	LinJ.04	389992	390918	-	927	LINF_040015500	-	protein_coding	acyltransferase-like protein - copy 1
LINF_040015600	LinJ.04	392887	393957	-	1071	LINF_040015600	-	protein_coding	acyltransferase-like protein - copy 2
LINF_040015700	LinJ.04	395129	396586	-	1458	LINF_040015700	-	protein_coding	hypothetical protein - conserved
LINF_040015800	LinJ.04	397056	397445	-	390	LINF_040015800	-	protein_coding	hypothetical protein - conserved
LINF_040015900	LinJ.04	398180	400810	-	2631	LINF_040015900	-	protein_coding	Transcriptional repressor TCF25 - putative
LINF_040016000	LinJ.04	401639	405715	-	4077	LINF_040016000	-	protein_coding	hypothetical protein - conserved
LINF_040016100	LinJ.04	407605	407934	-	330	LINF_040016100	-	protein_coding	hypothetical protein - conserved
LINF_040016200	LinJ.04	408542	411415	-	2874	LINF_040016200	-	protein_coding	proton motive ATPase - putative
LINF_040016300	LinJ.04	413321	415510	-	2190	LINF_040016300	-	protein_coding	hypothetical protein - conserved
LINF_040016400	LinJ.04	416514	417446	-	933	LINF_040016400	-	protein_coding	cytochrome c oxidase assembly factor - putative
LINF_040016500	LinJ.04	418270	419172	-	903	LINF_040016500	-	protein_coding	hypothetical protein - conserved
LINF_040016600	LinJ.04	419872	420378	-	507	LINF_040016600	-	protein_coding	hypothetical protein - conserved
LINF_040016700	LinJ.04	422570	423625	-	1056	LINF_040016700	-	protein_coding	fructose-1 -6-bisphosphatase
LINF_040016800	LinJ.04	424728	425981	-	1254	LINF_040016800	-	protein_coding	hypothetical protein
LINF_040016900	LinJ.04	434771	435706	-	936	LINF_040016900	DRBD3	protein_coding	RNA-binding protein - putative
LINF_040017000	LinJ.04	438601	445785	-	7185	LINF_040017000	-	protein_coding	hypothetical protein - conserved
LINF_040017100	LinJ.04	447105	448676	-	1572	LINF_040017100	-	protein_coding	tRNA nucleotidyltransferase - putative
LINF_040017200	LinJ.04	449517	450080	-	564	LINF_040017200	-	protein_coding	Leucine Rich repeat - putative
LINF_040017300	LinJ.04	454851	455957	-	1107	LINF_040017300	-	protein_coding	casein kinase I - putative
LINF_040017400	LinJ.04	456952	459945	-	2994	LINF_040017400	-	protein_coding	hypothetical protein - conserved
LINF_040017600	LinJ.04	461315	462445	-	1131	LINF_040017600	ACT	protein_coding	actin
LINF_050005000	LinJ.05	5078	7825	+	2748	LINF_050005000	-	protein_coding	hypothetical protein - conserved
LINF_050005100	LinJ.05	8283	8702	+	420	LINF_050005100	-	protein_coding	hypothetical protein - conserved
LINF_050005200	LinJ.05	9220	9807	+	588	LINF_050005200	-	protein_coding	ras-like small GTPases - putative
LINF_050005300	LinJ.05	10914	12659	+	1746	LINF_050005300	-	protein_coding	paraflagellar rod component par4 - putative
LINF_050005400	LinJ.05	13858	16359	+	2502	LINF_050005400	-	protein_coding	hypothetical protein - conserved
LINF_050005500	LinJ.05	17586	20087	+	2502	LINF_050005500	MVP	protein_coding	major vault protein - putative
LINF_050005600	LinJ.05	22216	22491	+	276	LINF_050005600	-	protein_coding	dynein light chain - putative
LINF_050005700	LinJ.05	23370	23975	+	606	LINF_050005700	-	protein_coding	Rrp15p - putative
LINF_050005800	LinJ.05	25296	25835	+	540	LINF_050005800	Nudix2	protein_coding	Nudix hydrolase 2 - putative
LINF_050005900	LinJ.05	27639	29552	+	1914	LINF_050005900	-	protein_coding	phosphoprotein phosphatase - putative
LINF_050006000	LinJ.05	33206	33577	+	372	LINF_050006000	-	protein_coding	hypothetical protein - conserved
LINF_050006100	LinJ.05	34580	35596	+	1017	LINF_050006100	-	protein_coding	hypothetical protein - conserved
LINF_050006200	LinJ.05	37230	38528	+	1299	LINF_050006200	-	protein_coding	protein kinase - putative
LINF_050006300	LinJ.05	41335	43371	+	2037	LINF_050006300	-	rRNA	nucleolar RNA helicase II - putative
LINF_050006400	LinJ.05	45055	46380	+	1326	LINF_050006400	-	protein_coding	Leucine Rich repeat/Leucine rich repeat/Leucine Rich Repeat - putative
