gene_id	chr	start	end	strand	size	locus_tag	gene_name	biotype	description
LmjF.02.SLRNA.0570	LmjF.02	295184	295625	+	442	LmjF.02.SLRNA.0570	-	ncRNA	spliced leader RNA
LmjF.02.SLRNA.0580	LmjF.02	295626	296067	+	442	LmjF.02.SLRNA.0580	-	ncRNA	spliced leader RNA
LmjF.02.SLRNA.0590	LmjF.02	296068	296516	+	449	LmjF.02.SLRNA.0590	-	ncRNA	spliced leader RNA
LmjF.02.SLRNA.0600	LmjF.02	296517	296962	+	446	LmjF.02.SLRNA.0600	-	ncRNA	spliced leader RNA
LmjF.03.0010	LmjF.03	1165	4176	-	3012	LmjF.03.0010	-	protein_coding	hypothetical protein
LmjF.03.0020	LmjF.03	5472	6278	+	807	LmjF.03.0020	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0030	LmjF.03	7012	8235	+	1224	LmjF.03.0030	-	protein_coding	D-3-phosphoglycerate dehydrogenase-like protein
LmjF.03.0040	LmjF.03	9162	10307	+	1146	LmjF.03.0040	-	protein_coding	2-aminoethylphosphonate:pyruvateaminotransferas e-like protein
LmjF.03.0060	LmjF.03	13514	14686	+	1173	LmjF.03.0060	-	protein_coding	Met-10+ like-protein%2C putative
LmjF.03.0070	LmjF.03	15550	18051	+	2502	LmjF.03.0070	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0080	LmjF.03	18558	20711	+	2154	LmjF.03.0080	GAT	protein_coding	glycerol-3-phosphate acyl transferase
LmjF.03.0090	LmjF.03	21973	23676	+	1704	LmjF.03.0090	pril	protein_coding	DNA primase large subunit%2C putative
LmjF.03.0100	LmjF.03	24873	25634	+	762	LmjF.03.0100	-	protein_coding	cytochrome c oxidase assembly protein%2C putative
LmjF.03.0110	LmjF.03	26896	29559	+	2664	LmjF.03.0110	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0120	LmjF.03	30321	33098	+	2778	LmjF.03.0120	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0130	LmjF.03	34115	34663	+	549	LmjF.03.0130	-	protein_coding	acetyltransferase%2C putative
LmjF.03.0140	LmjF.03	35547	35966	+	420	LmjF.03.0140	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0150	LmjF.03	37224	38159	+	936	LmjF.03.0150	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0160	LmjF.03	39082	41256	+	2175	LmjF.03.0160	ABCF1	protein_coding	ATP-binding cassette protein subfamily F%2C member 1%2C putative
LmjF.03.0170	LmjF.03	42231	42809	+	579	LmjF.03.0170	-	protein_coding	hypothetical protein
LmjF.03.0180	LmjF.03	43600	45291	+	1692	LmjF.03.0180	-	protein_coding	zinc-finger of acetyl-transferase ESCO%2C putative
LmjF.03.0190	LmjF.03	46204	46836	+	633	LmjF.03.0190	-	protein_coding	U2 splicing auxiliary factor%2C putative
LmjF.03.0200	LmjF.03	48406	50088	+	1683	LmjF.03.0200	-	protein_coding	delta-1-pyrroline-5-carboxylate dehydrogenase%2C putative
LmjF.03.0210	LmjF.03	51986	53125	+	1140	LmjF.03.0210	-	protein_coding	CMGC/MAPK protein kinase%2C putative
LmjF.03.0220	LmjF.03	54143	55084	+	942	LmjF.03.0220	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0230	LmjF.03	56015	58129	+	2115	LmjF.03.0230	-	protein_coding	long chain fatty Acyl CoA synthetase%2C putative
LmjF.03.0240	LmjF.03	61003	61467	+	465	LmjF.03.0240	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0250	LmjF.03	62110	62361	+	252	LmjF.03.0250	-	protein_coding	ribosomal protein L38%2C putative
LmjF.03.0260	LmjF.03	63523	64566	+	1044	LmjF.03.0260	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0270	LmjF.03	66059	73123	+	7065	LmjF.03.0270	-	protein_coding	FYVE zinc finger/Apolipoprotein A1/A4/E domain containing protein%2C putative
LmjF.03.0280	LmjF.03	74029	76956	+	2928	LmjF.03.0280	-	protein_coding	hypothetical protein
LmjF.03.0310	LmjF.03	82957	89220	+	6264	LmjF.03.0310	-	protein_coding	hypothetical protein
LmjF.03.0320	LmjF.03	90197	93295	+	3099	LmjF.03.0320	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0330	LmjF.03	94269	96452	+	2184	LmjF.03.0330	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0340	LmjF.03	97337	98365	+	1029	LmjF.03.0340	-	protein_coding	DDRGK domain containing protein%2C putative
LmjF.03.0350	LmjF.03	99582	104165	+	4584	LmjF.03.0350	-	protein_coding	protein kinase%2C putative
LmjF.03.0360	LmjF.03	108057	113039	+	4983	LmjF.03.0360	-	protein_coding	hypothetical protein
LmjF.03.0370	LmjF.03	116648	117580	+	933	LmjF.03.0370	-	protein_coding	GPR1/FUN34/yaaH family%2C putative
LmjF.03.0380	LmjF.03	120627	121739	+	1113	LmjF.03.0380	-	protein_coding	GPR1/FUN34/yaaH family%2C putative
LmjF.03.0390	LmjF.03	125342	126778	+	1437	LmjF.03.0390	-	protein_coding	GPR1/FUN34/yaaH family%2C putative
LmjF.03.0400	LmjF.03	127150	128061	+	912	LmjF.03.0400	-	protein_coding	GPR1/FUN34/yaaH family%2C putative
LmjF.03.0410	LmjF.03	131769	133820	+	2052	LmjF.03.0410	-	protein_coding	MFS transporter%2C putative
LmjF.03.0420	LmjF.03	136729	141879	+	5151	LmjF.03.0420	-	protein_coding	PTP1-interacting protein%2C 39 kDa%2C putative
LmjF.03.0430	LmjF.03	142923	143258	+	336	LmjF.03.0430	-	protein_coding	60S acidic ribosomal protein P2%2C putative
LmjF.03.0440	LmjF.03	143874	144209	+	336	LmjF.03.0440	-	protein_coding	60S acidic ribosomal protein P2%2C putative
LmjF.03.0450	LmjF.03	145022	150133	+	5112	LmjF.03.0450	-	protein_coding	TLD domain protein%2C conserved
LmjF.03.0460	LmjF.03	155368	158556	+	3189	LmjF.03.0460	-	protein_coding	hypothetical protein
LmjF.03.0470	LmjF.03	163288	166305	+	3018	LmjF.03.0470	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0480	LmjF.03	167878	170907	+	3030	LmjF.03.0480	-	protein_coding	Ankyrin repeats (3 copies)/DHHC palmitoyltransferase%2C putative
LmjF.03.0490	LmjF.03	172451	175633	+	3183	LmjF.03.0490	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0500	LmjF.03	176969	178687	+	1719	LmjF.03.0500	-	protein_coding	phosphate-Repressible Phosphate Permease-like protein
LmjF.03.0510	LmjF.03	181156	188820	+	7665	LmjF.03.0510	-	protein_coding	kinetoplastid-specific dual specificity phosphatase%2C putative
LmjF.03.0520	LmjF.03	189457	192012	+	2556	LmjF.03.0520	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0530	LmjF.03	193668	200246	+	6579	LmjF.03.0530	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0540	LmjF.03	201954	203144	+	1191	LmjF.03.0540	-	protein_coding	26S protease regulatory subunit%2C putative
LmjF.03.0550	LmjF.03	204627	208829	+	4203	LmjF.03.0550	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0560	LmjF.03	210298	212454	+	2157	LmjF.03.0560	-	protein_coding	hypothetical protein
LmjF.03.0570	LmjF.03	215060	216058	+	999	LmjF.03.0570	-	protein_coding	quinone oxidoreductase%2C putative
LmjF.03.0580	LmjF.03	216520	217056	+	537	LmjF.03.0580	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0590	LmjF.03	218750	223108	+	4359	LmjF.03.0590	-	protein_coding	DNA repair helicase%2C putative
LmjF.03.0600	LmjF.03	223718	224935	+	1218	LmjF.03.0600	-	protein_coding	arginine N-methyltransferase%2C putative
LmjF.03.0610	LmjF.03	226459	227508	+	1050	LmjF.03.0610	-	protein_coding	kinase-like protein
LmjF.03.0620	LmjF.03	228696	230723	+	2028	LmjF.03.0620	MP99	protein_coding	mitochondrial protein 99%2C putative
LmjF.03.0630	LmjF.03	232358	233335	+	978	LmjF.03.0630	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0640	LmjF.03	234134	235975	+	1842	LmjF.03.0640	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0650	LmjF.03	238440	241121	+	2682	LmjF.03.0650	-	protein_coding	hypothetical protein
LmjF.03.0660	LmjF.03	242303	244585	+	2283	LmjF.03.0660	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0670	LmjF.03	245148	246857	+	1710	LmjF.03.0670	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0680	LmjF.03	257028	257888	+	861	LmjF.03.0680	-	protein_coding	Uroporphyrinogen-III synthase HemD%2C putative
LmjF.03.0690	LmjF.03	260161	266796	-	6636	LmjF.03.0690	-	protein_coding	DEAD/DEAH box helicase%2C putative
LmjF.03.0700	LmjF.03	267582	276056	-	8475	LmjF.03.0700	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0710	LmjF.03	276897	277658	-	762	LmjF.03.0710	-	protein_coding	Aminoacyl-tRNA editing domain containing protein%2C putative
LmjF.03.0720	LmjF.03	278248	281550	-	3303	LmjF.03.0720	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0730	LmjF.03	283112	284317	-	1206	LmjF.03.0730	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0740	LmjF.03	285202	285456	-	255	LmjF.03.0740	-	protein_coding	cytochrome c oxidase copper chaperone%2C putative
LmjF.03.0750	LmjF.03	286149	288416	-	2268	LmjF.03.0750	-	protein_coding	TatD related DNase%2C putative
LmjF.03.0760	LmjF.03	289277	290227	-	951	LmjF.03.0760	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0770	LmjF.03	291072	292712	-	1641	LmjF.03.0770	-	protein_coding	Ubiquitin-like domain containing protein%2C putative
LmjF.03.0780	LmjF.03	293546	302884	-	9339	LmjF.03.0780	-	protein_coding	AGC/RSK family serine/threonine kinase%2C putative
LmjF.03.0790	LmjF.03	304661	305968	-	1308	LmjF.03.0790	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0800	LmjF.03	306694	313962	-	7269	LmjF.03.0800	-	protein_coding	6-phosphofructo-2-kinase 1
LmjF.03.0810	LmjF.03	315211	318447	-	3237	LmjF.03.0810	-	protein_coding	hypothetical protein
LmjF.03.0820	LmjF.03	319236	328046	-	8811	LmjF.03.0820	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0830	LmjF.03	329559	330770	-	1212	LmjF.03.0830	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0840	LmjF.03	331871	334795	-	2925	LmjF.03.0840	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0850	LmjF.03	335655	342803	-	7149	LmjF.03.0850	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0860	LmjF.03	343742	348367	-	4626	LmjF.03.0860	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0870	LmjF.03	349088	353260	-	4173	LmjF.03.0870	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0880	LmjF.03	354240	360257	-	6018	LmjF.03.0880	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0890	LmjF.03	360959	363175	-	2217	LmjF.03.0890	-	protein_coding	NLI interacting factor-like phosphatase%2C putative
LmjF.03.0900	LmjF.03	365406	366530	-	1125	LmjF.03.0900	-	protein_coding	peter pan protein%2C putative
LmjF.03.0910	LmjF.03	367694	368485	-	792	LmjF.03.0910	-	protein_coding	inorganic pyrophosphatase%2C putative
LmjF.03.0920	LmjF.03	369181	369837	-	657	LmjF.03.0920	-	protein_coding	Got1/Sft2-like family%2C putative
LmjF.03.0930	LmjF.03	370901	372994	-	2094	LmjF.03.0930	-	protein_coding	Amidohydrolase family%2C putative
LmjF.03.0940	LmjF.03	373620	374606	-	987	LmjF.03.0940	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0950	LmjF.03	376092	377999	-	1908	LmjF.03.0950	-	protein_coding	multicopper oxidase%2C putative
LmjF.03.0960	LmjF.03	378657	378971	-	315	LmjF.03.0960	-	protein_coding	hypothetical protein%2C conserved
LmjF.03.0970	LmjF.03	379513	380490	-	978	LmjF.03.0970	-	protein_coding	MORN repeat%2C putative
LmjF.03.0980	LmjF.03	381260	382501	-	1242	LmjF.03.0980	EIF2A	protein_coding	eukaryotic translation initiation factor 2 subunit alpha
LmjF.03.TRNALYS.01	LmjF.03	259299	259371	+	73	LmjF.03.TRNALYS.01	-	tRNA	tRNA-Lys
LmjF.04.0010	LmjF.04	4636	7707	+	3072	LmjF.04.0010	-	protein_coding	calcium-translocating P-type ATPase
LmjF.04.0020	LmjF.04	9782	10687	+	906	LmjF.04.0020	-	protein_coding	pteridine transporter (truncated)%2C putative
LmjF.04.0030	LmjF.04	12660	14906	+	2247	LmjF.04.0030	-	protein_coding	cAMP-specific phosphodiesterase%2C putative
LmjF.04.0035	LmjF.04	15891	16112	+	222	LmjF.04.0035	-	protein_coding	hypothetical protein
LmjF.04.0040	LmjF.04	16627	17946	+	1320	LmjF.04.0040	-	protein_coding	hypothetical protein
LmjF.04.0045	LmjF.04	22169	22672	+	504	LmjF.04.0045	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0050	LmjF.04	23869	25419	+	1551	LmjF.04.0050	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0060	LmjF.04	27659	28447	+	789	LmjF.04.0060	-	protein_coding	DNA topoisomerase type IB small subunit%2C putative
LmjF.04.0070	LmjF.04	29376	30113	+	738	LmjF.04.0070	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0080	LmjF.04	30809	31285	+	477	LmjF.04.0080	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0090	LmjF.04	32421	38015	+	5595	LmjF.04.0090	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0100	LmjF.04	39200	40939	+	1740	LmjF.04.0100	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0110	LmjF.04	42038	43081	+	1044	LmjF.04.0110	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0120	LmjF.04	43738	44736	+	999	LmjF.04.0120	-	protein_coding	exosome complex exonuclease RRP40%2C putative
LmjF.04.0123	LmjF.04	45648	46124	+	477	LmjF.04.0123	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0127	LmjF.04	47123	48427	+	1305	LmjF.04.0127	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0130	LmjF.04	48946	50541	+	1596	LmjF.04.0130	-	protein_coding	hypothetical protein%2C conserved in leishmania
LmjF.04.0140	LmjF.04	51572	53167	+	1596	LmjF.04.0140	-	protein_coding	hypothetical protein%2C conserved in leishmania
LmjF.04.0150	LmjF.04	54197	55792	+	1596	LmjF.04.0150	-	protein_coding	hypothetical protein%2C conserved in leishmania
LmjF.04.0160	LmjF.04	56822	58417	+	1596	LmjF.04.0160	-	protein_coding	hypothetical protein%2C conserved in leishmania
LmjF.04.0170	LmjF.04	59445	61040	+	1596	LmjF.04.0170	-	protein_coding	hypothetical protein%2C conserved in leishmania
LmjF.04.0180	LmjF.04	63149	64663	+	1515	LmjF.04.0180	-	protein_coding	surface antigen-like protein
LmjF.04.0190	LmjF.04	65617	67746	+	2130	LmjF.04.0190	-	protein_coding	surface antigen-like protein
LmjF.04.0200	LmjF.04	68838	69386	+	549	LmjF.04.0200	-	protein_coding	surface antigen-like protein
LmjF.04.0210	LmjF.04	71536	72369	+	834	LmjF.04.0210	-	protein_coding	surface antigen-like protein
LmjF.04.0220	LmjF.04	75474	76538	+	1065	LmjF.04.0220	-	protein_coding	hypothetical protein
LmjF.04.0230	LmjF.04	77688	78464	+	777	LmjF.04.0230	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0240	LmjF.04	79881	80753	+	873	LmjF.04.0240	-	protein_coding	GRAM domain containing protein%2C putative
LmjF.04.0250	LmjF.04	82583	86992	+	4410	LmjF.04.0250	-	protein_coding	RNA pseudouridylate synthase-like protein
LmjF.04.0260	LmjF.04	87664	88470	+	807	LmjF.04.0260	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0270	LmjF.04	89112	90554	+	1443	LmjF.04.0270	-	protein_coding	Mitochondrial 39-S ribosomal protein L47 (MRP-L47)%2C putative
LmjF.04.0280	LmjF.04	91343	97258	+	5916	LmjF.04.0280	-	protein_coding	adenosine monophosphate deaminase%2C putative
LmjF.04.0290	LmjF.04	98734	100077	+	1344	LmjF.04.0290	-	protein_coding	Alcohol dehydrogenase GroES-like domain containing protein%2C putative
LmjF.04.0300	LmjF.04	101543	102457	+	915	LmjF.04.0300	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0310	LmjF.04	103123	105045	+	1923	LmjF.04.0310	-	protein_coding	beta-fructofuranosidase%2C putative
LmjF.04.0320	LmjF.04	106566	108026	+	1461	LmjF.04.0320	-	protein_coding	beta-fructofuranosidase%2C putative
LmjF.04.0330	LmjF.04	109167	111740	+	2574	LmjF.04.0330	-	protein_coding	mitochondrial exoribonuclease DSS-1%2C putative
LmjF.04.0340	LmjF.04	112359	112913	+	555	LmjF.04.0340	-	protein_coding	ADP-ribosylation factor%2C putative
LmjF.04.0350	LmjF.04	114816	121292	+	6477	LmjF.04.0350	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0370	LmjF.04	122469	123041	+	573	LmjF.04.0370	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0380	LmjF.04	124169	125230	+	1062	LmjF.04.0380	-	protein_coding	phytanoyl-CoA dioxygenase (PhyH)%2C putative
LmjF.04.0390	LmjF.04	134260	134994	-	735	LmjF.04.0390	-	protein_coding	hypothetical protein
LmjF.04.0400	LmjF.04	138204	139226	-	1023	LmjF.04.0400	-	protein_coding	anaphase promoting complex%2C subunit 10-like protein
LmjF.04.0410	LmjF.04	140672	144049	-	3378	LmjF.04.0410	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0420	LmjF.04	146305	147390	-	1086	LmjF.04.0420	-	protein_coding	Tetratricopeptide repeat%2C putative
LmjF.04.0430	LmjF.04	148744	161118	-	12375	LmjF.04.0430	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0440	LmjF.04	164785	168888	-	4104	LmjF.04.0440	-	protein_coding	STE/STE11 serine/threonine-protein kinase%2C putative
LmjF.04.0450	LmjF.04	173211	175775	-	2565	LmjF.04.0450	-	protein_coding	cysteine peptidase%2C Clan CA%2C family C2%2C putative
LmjF.04.0460	LmjF.04	179906	181345	-	1440	LmjF.04.0460	ASL	protein_coding	adenylosuccinate lyase%2C putative
LmjF.04.0470	LmjF.04	185923	186489	-	567	LmjF.04.0470	-	protein_coding	60S ribosomal protein L11 (L5%2C L16)
LmjF.04.0480	LmjF.04	187162	187734	-	573	LmjF.04.0480	-	protein_coding	ADP-ribosylation factor%2C putative
LmjF.04.0490	LmjF.04	189305	190261	-	957	LmjF.04.0490	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0500	LmjF.04	191067	200105	-	9039	LmjF.04.0500	-	protein_coding	Nucleotidyltransferase domain containing protein%2C putative
LmjF.04.0510	LmjF.04	203683	208197	-	4515	LmjF.04.0510	-	protein_coding	hypothetical protein
LmjF.04.0520	LmjF.04	209655	212867	-	3213	LmjF.04.0520	-	protein_coding	palmitoyl acyltransferase 1%2C putative
LmjF.04.0530	LmjF.04	213573	216220	-	2648	LmjF.04.0530	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0540	LmjF.04	216926	218692	-	1767	LmjF.04.0540	-	protein_coding	Zinc finger%2C C3HC4 type (RING finger)%2C putative
LmjF.04.0550	LmjF.04	220364	224947	-	4584	LmjF.04.0550	-	protein_coding	TPR repeat/Tetratricopeptide repeat%2C putative
LmjF.04.0560	LmjF.04	230933	231835	-	903	LmjF.04.0560	-	protein_coding	lipid-like atypical dual specificity phosphatase%2C putative
LmjF.04.0570	LmjF.04	232401	237098	-	4698	LmjF.04.0570	-	protein_coding	DENN (AEX-3) domain containing protein%2C putative
LmjF.04.0580	LmjF.04	239178	240080	-	903	LmjF.04.0580	-	protein_coding	spermidine synthase
LmjF.04.0590	LmjF.04	241698	242501	-	804	LmjF.04.0590	-	protein_coding	hypothetical protein
LmjF.04.0600	LmjF.04	243289	252480	-	9192	LmjF.04.0600	-	protein_coding	hypothetical protein
LmjF.04.0610	LmjF.04	254218	254724	-	507	LmjF.04.0610	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0620	LmjF.04	255550	259290	-	3741	LmjF.04.0620	-	protein_coding	hypothetical protein
LmjF.04.0625	LmjF.04	262507	263523	-	1017	LmjF.04.0625	-	protein_coding	hypothetical protein
LmjF.04.0630	LmjF.04	264201	264803	-	603	LmjF.04.0630	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0640	LmjF.04	266352	267341	-	990	LmjF.04.0640	-	protein_coding	Zinc finger%2C C3HC4 type (RING finger)%2C putative
LmjF.04.0650	LmjF.04	269237	272947	-	3711	LmjF.04.0650	-	protein_coding	serine-threonine protein kinase-like protein
LmjF.04.0660	LmjF.04	273636	274085	-	450	LmjF.04.0660	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0670	LmjF.04	275783	276241	-	459	LmjF.04.0670	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0680	LmjF.04	277572	278018	-	447	LmjF.04.0680	-	protein_coding	ubiquitin-conjugating enzyme E2%2C putative
LmjF.04.0690	LmjF.04	279952	282216	-	2265	LmjF.04.0690	-	protein_coding	axonemal dynein light chain%2C putative
LmjF.04.0700	LmjF.04	283441	286785	-	3345	LmjF.04.0700	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0710	LmjF.04	287775	290159	-	2385	LmjF.04.0710	-	protein_coding	Tir chaperone protein (CesT) family/PDZ domain containing protein%2C putative
LmjF.04.0720	LmjF.04	293778	295928	-	2151	LmjF.04.0720	-	protein_coding	hypothetical protein
LmjF.04.0730	LmjF.04	297019	298971	-	1953	LmjF.04.0730	-	protein_coding	Protein of unknown function (DUF974)%2C putative
LmjF.04.0740	LmjF.04	299645	302095	-	2451	LmjF.04.0740	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0750	LmjF.04	303003	303644	-	642	LmjF.04.0750	-	protein_coding	60S ribosomal protein L10%2C putative
LmjF.04.0760	LmjF.04	304727	305245	-	519	LmjF.04.0760	-	protein_coding	nascent polypeptide associated complex subunit- like protein%2C copy 2
LmjF.04.0770	LmjF.04	306534	307052	-	519	LmjF.04.0770	-	protein_coding	nascent polypeptide associated complex subunit- like protein%2C copy 1
LmjF.04.0780	LmjF.04	307760	309481	-	1722	LmjF.04.0780	J11	protein_coding	heat shock protein%2C putative
LmjF.04.0790	LmjF.04	310500	313733	-	3234	LmjF.04.0790	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0800	LmjF.04	315158	316078	-	921	LmjF.04.0800	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0810	LmjF.04	317131	319146	-	2016	LmjF.04.0810	-	protein_coding	Pescadillo N-terminus/BRCA1 C Terminus (BRCT) domain containing protein%2C putative
LmjF.04.0820	LmjF.04	319874	321379	-	1506	LmjF.04.0820	PDF2	protein_coding	Peptide deformylase 2%2C putative
LmjF.04.0830	LmjF.04	322127	326296	-	4170	LmjF.04.0830	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0840	LmjF.04	327709	330384	-	2676	LmjF.04.0840	-	protein_coding	atypical dual specificity phosphatase%2C putative
LmjF.04.0850	LmjF.04	331841	333043	-	1203	LmjF.04.0850	-	protein_coding	serine peptidase%2C Clan S-%2C family S54%2C putative
LmjF.04.0860	LmjF.04	333818	335047	-	1230	LmjF.04.0860	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0870	LmjF.04	338400	342125	-	3726	LmjF.04.0870	-	protein_coding	hypothetical protein
LmjF.04.0880	LmjF.04	344184	344726	-	543	LmjF.04.0880	-	protein_coding	hypothetical protein
LmjF.04.0890	LmjF.04	346752	350591	-	3840	LmjF.04.0890	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0900	LmjF.04	351990	357668	-	5679	LmjF.04.0900	-	protein_coding	hypothetical protein
LmjF.04.0910	LmjF.04	359955	360701	-	747	LmjF.04.0910	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0920	LmjF.04	362254	364053	-	1800	LmjF.04.0920	-	protein_coding	hypothetical protein
LmjF.04.0930	LmjF.04	366592	367038	-	447	LmjF.04.0930	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0940	LmjF.04	368998	370461	-	1464	LmjF.04.0940	J27	protein_coding	chaperone protein DnaJ%2C putative
LmjF.04.0950	LmjF.04	371996	372637	-	642	LmjF.04.0950	-	protein_coding	60S ribosomal protein L10%2C putative
LmjF.04.0960	LmjF.04	373534	374169	-	636	LmjF.04.0960	ADKG	protein_coding	UMP/CMP kinase%2C putative
LmjF.04.0970	LmjF.04	375010	376536	-	1527	LmjF.04.0970	-	protein_coding	hypothetical protein%2C conserved
LmjF.04.0975	LmjF.04	377379	378872	-	1494	LmjF.04.0975	-	protein_coding	hypothetical protein
LmjF.04.0980	LmjF.04	379216	382821	-	3606	LmjF.04.0980	-	protein_coding	hypothetical protein%2C conserved
